location,datetime,tempmax,dew,humidity,solarradiation
thimbirigasyaya,2022-05-19,33.6,23.9,75.0,260.7
thimbirigasyaya,2022-05-20,33.6,23.9,75.0,271.9
thimbirigasyaya,2022-05-21,34.2,23.3,71.0,266.2
thimbirigasyaya,2022-05-22,35.9,22.4,66.0,244.4
thimbirigasyaya,2022-05-23,37.1,22.1,64.0,250.5
thimbirigasyaya,2022-05-24,33.4,24.1,76.0,217.1
thimbirigasyaya,2022-05-25,30.9,24.5,81.0,248.4
thimbirigasyaya,2022-05-26,31.1,24.8,81.0,250.3
thimbirigasyaya,2022-05-27,32.6,24.2,79.0,259.6
thimbirigasyaya,2022-05-28,33.7,24.0,78.0,260.8
thimbirigasyaya,2022-05-29,32.9,23.1,73.0,254.1
thimbirigasyaya,2022-05-30,33.0,24.3,81.0,234.2
thimbirigasyaya,2022-05-31,33.2,23.7,76.0,253.7
thimbirigasyaya,2022-06-01,33.0,23.0,73.0,252.1
thimbirigasyaya,2022-06-02,34.9,22.7,69.0,255.6
thimbirigasyaya,2022-06-03,33.2,23.9,75.0,247.5
thimbirigasyaya,2022-06-04,33.3,24.2,76.0,256.9
thimbirigasyaya,2022-06-05,34.2,23.9,73.0,261.6
thimbirigasyaya,2022-06-06,32.4,24.0,77.0,222.4
thimbirigasyaya,2022-06-07,33.9,23.7,74.0,216.9
thimbirigasyaya,2022-06-08,34.0,23.6,74.0,250.0
thimbirigasyaya,2022-06-09,32.9,23.0,69.0,249.6
thimbirigasyaya,2022-06-10,34.3,22.9,68.0,256.9
thimbirigasyaya,2022-06-11,34.8,22.0,65.0,242.9
thimbirigasyaya,2022-06-12,35.5,22.2,65.0,235.0
thimbirigasyaya,2022-06-13,35.2,23.3,71.0,266.8
thimbirigasyaya,2022-06-14,33.5,24.1,79.0,247.3
thimbirigasyaya,2022-06-15,31.1,24.5,84.0,226.7
thimbirigasyaya,2022-06-16,29.3,23.9,84.0,139.0
thimbirigasyaya,2022-06-17,29.2,24.0,86.0,158.5
thimbirigasyaya,2022-06-18,30.1,24.0,83.0,230.9
thimbirigasyaya,2022-06-19,29.8,24.8,86.0,247.7
thimbirigasyaya,2022-06-20,31.5,24.7,83.0,258.1
thimbirigasyaya,2022-06-21,33.1,23.7,79.0,235.0
thimbirigasyaya,2022-06-22,32.9,23.8,80.0,243.1
thimbirigasyaya,2022-06-23,30.8,23.9,81.0,195.6
thimbirigasyaya,2022-06-24,33.6,24.2,81.0,250.6
thimbirigasyaya,2022-06-25,34.4,22.9,71.0,264.4
thimbirigasyaya,2022-06-26,36.3,22.0,66.0,250.5
thimbirigasyaya,2022-06-27,36.4,22.4,68.0,256.2
thimbirigasyaya,2022-06-28,36.7,21.0,62.0,257.0
thimbirigasyaya,2022-06-29,36.1,23.1,73.0,250.5
thimbirigasyaya,2022-06-30,35.0,23.3,74.0,260.8
thimbirigasyaya,2022-07-01,33.8,23.8,75.0,272.9
thimbirigasyaya,2022-07-02,35.8,23.8,78.0,243.1
thimbirigasyaya,2022-07-03,34.4,23.4,73.0,266.5
thimbirigasyaya,2022-07-04,35.1,21.8,65.0,236.0
thimbirigasyaya,2022-07-05,33.4,21.5,63.0,140.1
thimbirigasyaya,2022-07-06,35.1,21.6,63.0,237.8
thimbirigasyaya,2022-07-07,33.8,21.4,63.0,133.4
thimbirigasyaya,2022-07-08,33.6,23.3,72.0,256.9
thimbirigasyaya,2022-07-09,36.3,20.3,57.0,255.8
thimbirigasyaya,2022-07-10,37.6,20.1,55.0,251.8
thimbirigasyaya,2022-07-11,33.4,20.2,58.0,133.9
thimbirigasyaya,2022-07-12,36.9,19.1,51.0,269.7
thimbirigasyaya,2022-07-13,36.4,19.2,53.0,268.2
thimbirigasyaya,2022-07-14,36.8,19.3,51.0,269.8
thimbirigasyaya,2022-07-15,37.3,20.0,56.0,255.0
thimbirigasyaya,2022-07-16,35.2,22.1,66.0,250.3
thimbirigasyaya,2022-07-17,33.5,23.3,71.0,245.2
thimbirigasyaya,2022-07-18,32.0,23.8,76.0,244.8
thimbirigasyaya,2022-07-19,33.5,23.4,75.0,280.0
thimbirigasyaya,2022-07-20,32.9,23.7,78.0,273.6
thimbirigasyaya,2022-07-21,32.8,23.6,77.0,260.9
thimbirigasyaya,2022-07-22,32.9,23.4,76.0,228.7
thimbirigasyaya,2022-07-23,34.9,23.5,76.0,232.3
thimbirigasyaya,2022-07-24,32.2,22.3,71.0,151.8
thimbirigasyaya,2022-07-25,32.5,23.1,78.0,259.9
thimbirigasyaya,2022-07-26,30.2,24.3,88.0,216.9
thimbirigasyaya,2022-07-27,29.1,24.1,88.0,175.1
thimbirigasyaya,2022-07-28,29.4,24.2,89.0,177.0
thimbirigasyaya,2022-07-29,27.4,24.0,89.0,83.5
thimbirigasyaya,2022-07-30,29.4,24.2,89.0,236.1
thimbirigasyaya,2022-07-31,29.8,24.0,88.0,237.0
thimbirigasyaya,2022-08-01,30.9,24.0,89.0,209.2
thimbirigasyaya,2022-08-02,30.5,23.0,80.0,134.8
thimbirigasyaya,2022-08-03,31.3,22.9,77.0,209.9
thimbirigasyaya,2022-08-04,30.4,23.0,79.0,174.0
thimbirigasyaya,2022-08-05,31.7,22.0,70.0,239.2
thimbirigasyaya,2022-08-06,32.6,22.6,75.0,212.3
thimbirigasyaya,2022-08-07,33.8,21.2,67.0,262.3
thimbirigasyaya,2022-08-08,34.5,20.7,64.0,264.4
thimbirigasyaya,2022-08-09,35.2,20.6,66.0,270.3
thimbirigasyaya,2022-08-10,35.0,20.6,67.0,284.0
thimbirigasyaya,2022-08-11,35.9,21.5,67.0,286.1
thimbirigasyaya,2022-08-12,35.2,23.5,76.0,242.9
thimbirigasyaya,2022-08-13,33.8,23.4,74.0,267.0
thimbirigasyaya,2022-08-14,33.1,23.3,73.0,272.4
thimbirigasyaya,2022-08-15,33.0,23.6,74.0,274.3
thimbirigasyaya,2022-08-16,35.0,23.1,71.0,282.9
thimbirigasyaya,2022-08-17,31.9,23.7,75.0,256.2
thimbirigasyaya,2022-08-18,32.8,23.9,77.0,276.8
thimbirigasyaya,2022-08-19,32.7,23.6,79.0,268.3
thimbirigasyaya,2022-08-20,32.3,24.4,81.0,275.1
thimbirigasyaya,2022-08-21,34.5,23.4,74.0,263.6
thimbirigasyaya,2022-08-22,34.1,22.2,70.0,242.6
thimbirigasyaya,2022-08-23,35.2,22.3,69.0,268.2
thimbirigasyaya,2022-08-24,34.0,22.6,73.0,235.8
thimbirigasyaya,2022-08-25,33.5,23.2,81.0,252.6
thimbirigasyaya,2022-08-26,29.9,24.0,85.0,227.6
thimbirigasyaya,2022-08-27,32.4,23.8,82.0,234.2
thimbirigasyaya,2022-08-28,32.7,23.3,80.0,254.1
thimbirigasyaya,2022-08-29,30.8,24.1,84.0,258.4
thimbirigasyaya,2022-08-30,29.6,23.7,84.0,249.1
thimbirigasyaya,2022-08-31,29.0,23.3,88.0,206.5
thimbirigasyaya,2022-09-01,29.4,23.6,88.0,197.8
thimbirigasyaya,2022-09-02,31.3,23.9,85.0,254.0
thimbirigasyaya,2022-09-03,31.2,24.2,85.0,227.1
thimbirigasyaya,2022-09-04,30.2,24.3,87.0,226.8
thimbirigasyaya,2022-09-05,29.9,24.0,88.0,244.6
thimbirigasyaya,2022-09-06,31.0,22.9,80.0,161.2
thimbirigasyaya,2022-09-07,32.3,22.7,76.0,241.6
thimbirigasyaya,2022-09-08,33.9,22.3,73.0,268.8
thimbirigasyaya,2022-09-09,33.9,21.8,70.0,276.5
thimbirigasyaya,2022-09-10,34.9,21.9,69.0,291.7
thimbirigasyaya,2022-09-11,33.9,22.7,74.0,286.8
thimbirigasyaya,2022-09-12,32.7,23.2,78.0,282.2
thimbirigasyaya,2022-09-13,31.3,24.2,83.0,280.7
thimbirigasyaya,2022-09-14,31.2,24.3,82.0,274.6
thimbirigasyaya,2022-09-15,30.4,24.2,82.0,274.0
thimbirigasyaya,2022-09-16,32.6,24.1,81.0,279.9
thimbirigasyaya,2022-09-17,32.0,23.0,75.0,291.6
thimbirigasyaya,2022-09-18,33.0,23.0,74.0,278.5
thimbirigasyaya,2022-09-19,32.9,23.2,74.0,257.8
thimbirigasyaya,2022-09-20,34.8,23.4,74.0,262.1
thimbirigasyaya,2022-09-21,33.9,23.9,78.0,277.1
thimbirigasyaya,2022-09-22,34.4,23.5,76.0,271.0
thimbirigasyaya,2022-09-23,35.2,22.3,70.0,267.0
thimbirigasyaya,2022-09-24,37.0,20.8,63.0,282.3
thimbirigasyaya,2022-09-25,32.7,22.5,74.0,232.7
thimbirigasyaya,2022-09-26,35.3,22.5,74.0,281.6
thimbirigasyaya,2022-09-27,32.7,23.4,80.0,284.2
thimbirigasyaya,2022-09-28,31.1,24.2,84.0,264.3
thimbirigasyaya,2022-09-29,33.7,23.1,77.0,270.7
thimbirigasyaya,2022-09-30,34.6,22.7,73.0,260.7
thimbirigasyaya,2022-10-01,33.2,22.0,69.0,237.8
thimbirigasyaya,2022-10-02,34.4,21.5,65.0,268.1
thimbirigasyaya,2022-10-03,35.7,21.1,61.0,269.3
thimbirigasyaya,2022-10-04,35.9,22.0,68.0,223.8
thimbirigasyaya,2022-10-05,33.5,23.6,79.0,226.3
thimbirigasyaya,2022-10-06,31.5,23.9,82.0,197.4
thimbirigasyaya,2022-10-07,30.6,23.6,83.0,236.3
thimbirigasyaya,2022-10-08,30.1,23.3,83.0,257.3
thimbirigasyaya,2022-10-09,29.7,23.3,85.0,260.4
thimbirigasyaya,2022-10-10,29.8,23.5,86.0,270.9
thimbirigasyaya,2022-10-11,29.3,23.6,85.0,193.2
thimbirigasyaya,2022-10-12,30.0,23.8,86.0,256.3
thimbirigasyaya,2022-10-13,29.4,23.6,88.0,233.7
thimbirigasyaya,2022-10-14,30.1,23.5,89.0,235.1
thimbirigasyaya,2022-10-15,30.0,23.5,87.0,202.1
thimbirigasyaya,2022-10-16,29.4,24.0,89.0,237.1
thimbirigasyaya,2022-10-17,28.1,23.9,89.0,153.9
thimbirigasyaya,2022-10-18,31.2,23.3,82.0,243.0
thimbirigasyaya,2022-10-19,32.1,23.7,80.0,260.2
thimbirigasyaya,2022-10-20,29.6,23.8,85.0,182.1
thimbirigasyaya,2022-10-21,25.9,23.5,92.0,53.6
thimbirigasyaya,2022-10-22,29.9,23.8,89.0,146.6
thimbirigasyaya,2022-10-23,31.0,23.5,85.0,230.4
thimbirigasyaya,2022-10-24,29.0,23.6,89.0,198.2
thimbirigasyaya,2022-10-25,30.0,23.8,89.0,224.9
thimbirigasyaya,2022-10-26,29.0,23.1,85.0,231.5
thimbirigasyaya,2022-10-27,29.8,22.5,78.0,264.6
thimbirigasyaya,2022-10-28,30.0,21.6,76.0,268.5
thimbirigasyaya,2022-10-29,29.4,23.0,84.0,248.9
thimbirigasyaya,2022-10-30,27.5,23.5,91.0,149.1
thimbirigasyaya,2022-10-31,28.5,23.5,88.0,204.1
thimbirigasyaya,2022-11-01,27.9,23.7,91.0,165.7
thimbirigasyaya,2022-11-02,30.1,23.7,91.0,204.7
thimbirigasyaya,2022-11-03,28.9,23.4,91.0,202.5
thimbirigasyaya,2022-11-04,28.6,23.5,91.0,211.7
thimbirigasyaya,2022-11-05,27.4,23.2,90.0,156.7
thimbirigasyaya,2022-11-06,29.1,23.1,84.0,243.2
thimbirigasyaya,2022-11-07,27.2,22.9,87.0,180.7
thimbirigasyaya,2022-11-08,27.7,23.2,89.0,155.8
thimbirigasyaya,2022-11-09,26.6,23.2,92.0,75.0
thimbirigasyaya,2022-11-10,28.3,23.3,90.0,149.4
thimbirigasyaya,2022-11-11,29.8,23.0,84.0,247.5
thimbirigasyaya,2022-11-12,30.2,23.3,88.0,225.6
thimbirigasyaya,2022-11-13,27.4,23.3,90.0,159.9
thimbirigasyaya,2022-11-14,28.3,23.3,91.0,162.9
thimbirigasyaya,2022-11-15,28.4,23.3,88.0,210.8
thimbirigasyaya,2022-11-16,28.4,22.6,84.0,208.6
thimbirigasyaya,2022-11-17,29.2,20.8,77.0,266.6
thimbirigasyaya,2022-11-18,28.4,21.0,80.0,133.3
thimbirigasyaya,2022-11-19,26.1,22.6,89.0,75.0
thimbirigasyaya,2022-11-20,29.2,22.5,83.0,220.6
thimbirigasyaya,2022-11-21,31.3,21.6,78.0,269.0
thimbirigasyaya,2022-11-22,28.8,23.3,85.0,241.7
thimbirigasyaya,2022-11-23,29.8,23.4,85.0,252.7
thimbirigasyaya,2022-11-24,30.3,23.1,84.0,234.2
thimbirigasyaya,2022-11-25,28.8,23.3,85.0,233.7
thimbirigasyaya,2022-11-26,28.9,23.3,84.0,244.2
thimbirigasyaya,2022-11-27,28.8,23.1,84.0,237.4
thimbirigasyaya,2022-11-28,29.5,22.8,82.0,253.0
thimbirigasyaya,2022-11-29,29.6,22.5,79.0,255.5
thimbirigasyaya,2022-11-30,29.2,22.9,83.0,232.8
thimbirigasyaya,2022-12-01,29.2,23.2,84.0,228.2
thimbirigasyaya,2022-12-02,28.4,23.0,87.0,199.1
thimbirigasyaya,2022-12-03,27.4,23.0,88.0,199.4
thimbirigasyaya,2022-12-04,28.0,23.3,89.0,193.2
thimbirigasyaya,2022-12-05,27.2,23.1,89.0,154.8
thimbirigasyaya,2022-12-06,27.9,23.2,86.0,118.6
thimbirigasyaya,2022-12-07,25.7,22.4,89.0,56.9
thimbirigasyaya,2022-12-08,23.9,19.5,84.0,39.9
thimbirigasyaya,2022-12-09,29.3,19.9,80.0,185.1
thimbirigasyaya,2022-12-10,30.5,22.2,82.0,229.2
thimbirigasyaya,2022-12-11,30.1,22.9,85.0,208.8
thimbirigasyaya,2022-12-12,28.9,23.3,85.0,218.2
thimbirigasyaya,2022-12-13,28.6,23.0,85.0,218.9
thimbirigasyaya,2022-12-14,28.3,23.3,87.0,214.6
thimbirigasyaya,2022-12-15,27.4,22.4,86.0,196.6
thimbirigasyaya,2022-12-16,28.4,22.0,81.0,190.9
thimbirigasyaya,2022-12-17,26.5,22.4,87.0,92.8
thimbirigasyaya,2022-12-18,26.8,22.5,88.0,78.7
thimbirigasyaya,2022-12-19,25.0,22.8,91.0,57.2
thimbirigasyaya,2022-12-20,27.6,23.3,89.0,170.7
thimbirigasyaya,2022-12-21,25.6,22.9,92.0,70.3
thimbirigasyaya,2022-12-22,27.2,22.6,88.0,164.2
thimbirigasyaya,2022-12-23,28.2,22.6,86.0,176.3
thimbirigasyaya,2022-12-24,28.4,23.2,88.0,186.3
thimbirigasyaya,2022-12-25,25.9,23.0,92.0,69.0
thimbirigasyaya,2022-12-26,28.4,23.2,85.0,222.1
thimbirigasyaya,2022-12-27,27.5,23.2,87.0,207.0
thimbirigasyaya,2022-12-28,27.7,23.1,86.0,212.1
thimbirigasyaya,2022-12-29,28.5,22.5,80.0,243.3
thimbirigasyaya,2022-12-30,28.2,21.3,76.0,243.7
thimbirigasyaya,2022-12-31,27.7,21.9,83.0,226.4
thimbirigasyaya,2023-01-01,27.8,21.7,82.0,247.1
thimbirigasyaya,2023-01-02,27.8,21.2,77.0,232.9
thimbirigasyaya,2023-01-03,28.8,20.5,74.0,246.9
thimbirigasyaya,2023-01-04,28.3,20.8,75.0,226.8
thimbirigasyaya,2023-01-05,28.7,21.9,78.0,219.1
thimbirigasyaya,2023-01-06,26.4,22.6,88.0,153.9
thimbirigasyaya,2023-01-07,26.6,22.6,89.0,165.6
thimbirigasyaya,2023-01-08,27.6,22.0,82.0,215.0
thimbirigasyaya,2023-01-09,27.7,21.1,77.0,229.2
thimbirigasyaya,2023-01-10,27.3,20.3,78.0,244.1
thimbirigasyaya,2023-01-11,27.7,19.8,78.0,262.8
thimbirigasyaya,2023-01-12,27.3,19.4,76.0,264.4
thimbirigasyaya,2023-01-13,27.7,20.5,80.0,236.0
thimbirigasyaya,2023-01-14,27.6,21.3,81.0,183.3
thimbirigasyaya,2023-01-15,27.9,22.1,84.0,203.7
thimbirigasyaya,2023-01-16,28.1,22.6,86.0,198.9
thimbirigasyaya,2023-01-17,27.8,22.1,83.0,212.5
thimbirigasyaya,2023-01-18,27.9,21.1,75.0,232.0
thimbirigasyaya,2023-01-19,29.2,18.2,62.0,231.9
thimbirigasyaya,2023-01-20,29.6,18.3,61.0,263.3
thimbirigasyaya,2023-01-21,25.6,21.5,83.0,72.9
thimbirigasyaya,2023-01-22,25.4,22.4,89.0,60.3
thimbirigasyaya,2023-01-23,28.0,22.8,85.0,220.2
thimbirigasyaya,2023-01-24,27.6,22.0,83.0,237.5
